catalog_record_id,object_name,source_id,spectral_type,ra_deg,dec_deg,l_deg,b_deg,parallax,parallax_error,pmra,pmdec,ruwe,visibility_periods_used,phot_bp_rp_excess_factor,quality_pass,zero_point_boundary_flag,membership_probability,membership_probability_astrometric,membership_probability_mc_se,membership_basis,recovered_p_gt_0_5,gate_disposition_reason
141,J20334254+4114566,2067780741596586752,,308.42724,41.24907,80.22301364246016,0.6795475290202834,0.565341646734955,0.013678264,-2.861395799252728,-4.544307181068029,1.0754259,28.0,1.4092184,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
142,V*V2188Cyg,2067783559095152768,,308.32721,41.25976,80.1868107734468,0.746317456046234,0.5538954800583363,0.013454182,-2.604316675304787,-4.309974429460398,1.0883846,28.0,1.4822507,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
143,J20324645+4124223,2067833037118456576,,308.19356,41.40622,80.24490360077023,0.9140889361239984,0.548940500547881,0.01610208,-2.3963206183116603,-3.9213990854690435,1.1239997,26.0,1.3248937,True,False,0.9999,0.9999,9.999499987498824e-05,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
144,J20323141+4130516,2067837400805452032,,308.13087,41.51433,80.30402081465829,1.0160801083479745,0.6069982791350526,0.011983179,-2.929800445034401,-4.111702947914026,1.0715092,26.0,1.354074,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
145,J20284657+4107069,2067998101300361984,,307.19402,41.11857,79.56955284017543,1.3515187222276486,0.5537879405945603,0.015720064,-3.2056794010093026,-5.217957494906985,1.2718663,27.0,1.418203,,,,,,,False,missed automatically: posterior below the P>0.05 soft-output floor
146,J20305074+4135066,2068034488263553792,,307.71139,41.58518,80.17545710604905,1.3111204305528639,0.5840130418750493,0.010369253,-2.8570640482969223,-3.7663391409757034,1.0551554,25.0,1.3151855,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
147,J20322608+4129393,2067837263366486144,,308.10866,41.49426,80.27798921193688,1.0175619872768507,0.5997790112714659,0.009213338,-2.784852902153598,-3.8357417135172747,0.9533858,24.0,1.2746581,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
148,J20334835+4113138,2067779916962859136,,308.45148,41.22049,80.21093819218441,0.6478708902148976,0.5670192127329508,0.012485241,-2.9828906073460666,-4.4514446746578,1.1234217,27.0,1.3987159,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
149,J20322724+4121566,2067831525289977856,,308.11348,41.36573,80.17664593136084,0.9384081615653379,0.5903350837794487,0.013714684,-2.3669146425680463,-3.9471158841080207,1.0778912,27.0,1.344791,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
150,MT91-264,2067775823854708096,,308.12869,41.11767,79.98373718807002,0.782026200147199,0.7724397938820098,0.014048175,-2.471382067240598,-2.6158869208376463,1.4152178,27.0,1.2597741,False,False,1.0,,,Berlanas2019_spectroscopic_member_manual_quality_exception,True,manual spectroscopic quality exception: RUWE=1.415 >= 1.4
151,J20331137+4117585,2067784589887320576,,308.29739,41.2996,80.2054910894488,0.7880321704022131,0.6002061337458987,0.013026989,-2.574391975882367,-4.281860586687399,1.1479644,26.0,1.3473603,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
152,Schulte30,2067882755658754432,,308.68167,41.48467,80.52605444122521,0.6671104691692217,0.7250877846612654,0.014797154,0.20386819952886626,-2.7706123265982776,1.1254163,28.0,1.359492,,,,,,,False,missed automatically: posterior below the P>0.05 soft-output floor
153,J20315694+4131478,2067848048024783360,,307.98728,41.52993,80.25286247474094,1.1119150152894142,0.5699250038493571,0.017080557,-2.1184624937319074,-3.418608383955937,1.6044555,26.0,1.3033776,False,False,1.0,,,Berlanas2019_spectroscopic_member_manual_quality_exception,True,manual spectroscopic quality exception: RUWE=1.604 >= 1.4
154,A39,2067769265443613568,,308.11392,40.92173,79.81939748149324,0.6747264170916595,0.7261457972910785,0.024191793,0.32866400015546327,-3.1812774790688305,1.4339111,25.0,1.385224,False,False,1.0,,,Berlanas2019_spectroscopic_member_manual_quality_exception,True,manual spectroscopic quality exception: RUWE=1.434 >= 1.4
155,J20354703+4053012,2064836554397669376,,308.94594,40.88366,80.16434924999122,0.147551992992857,0.688156476386968,0.026090803,-2.2199475798186783,-3.431376230054189,2.4747832,27.0,1.3628035,False,False,1.0,,,Berlanas2019_spectroscopic_member_manual_quality_exception,True,manual spectroscopic quality exception: RUWE=2.475 >= 1.4
156,J20320797+4121598,2067834308428808832,,308.03321,41.36662,80.14164336582921,0.9874523685540193,0.580659221947069,0.012339109,-2.5638378385762275,-4.292869524831843,1.0806336,26.0,1.3359932,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
157,J20313055+4137159,2067853171925419392,,307.87727,41.62108,80.27768158801975,1.2321824082254182,0.6001397920211914,0.01377359,-2.599766564021764,-3.822089362235711,1.099531,26.0,1.3065835,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
158,J20322212+4127420,2067835751537826560,,308.09217,41.46169,80.24443398428372,1.0081907392578087,0.5096978032980196,0.022265041,-2.310769181538638,-4.1504948591453665,1.9369134,27.0,1.2920507,False,False,1.0,,,Berlanas2019_spectroscopic_member_manual_quality_exception,True,manual spectroscopic quality exception: RUWE=1.937 >= 1.4
159,J20315637+4133050,2067848911317810176,,307.98487,41.55139,80.26908670691121,1.1260649999803234,0.5650920122417566,0.0115552675,-2.2939800468227696,-4.0561719055240975,1.043916,24.0,1.3029782,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
160,J20321352+4127299,2067835678524562944,,308.05633,41.45833,80.22580059680722,1.0278278459481314,0.6036708979252355,0.0101965675,-2.2755895401006985,-4.317148125053014,0.9948989,24.0,1.2833103,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
161,J20321965+4120389,2067834067910619904,,308.08186,41.34414,80.14518083233125,0.9447080444281121,0.5305807439551966,0.015112351,-2.5560320595424,-4.3648983703768955,1.5552031,28.0,1.3076026,False,False,1.0,,,Berlanas2019_spectroscopic_member_manual_quality_exception,True,manual spectroscopic quality exception: RUWE=1.555 >= 1.4
162,J20322549+4124520,2067834682086562048,,308.10619,41.41448,80.2126500344585,0.9717285002126632,0.6103835686243794,0.011734662,-2.335656234360879,-4.238950932712448,1.1572555,28.0,1.3102261,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
163,J20323266+4127046,2067836232574322048,,308.13607,41.45128,80.25557299143728,0.9755209629758176,0.5703326570211079,0.014006216,-2.156870889310333,-4.213015920015854,1.0616693,26.0,1.2775322,True,False,0.9999,0.9999,9.999499987498824e-05,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
164,J20323702+4123052,2067831624070707840,,308.15424,41.38477,80.21012821314969,0.925087474911828,0.6024509136342509,0.011128633,-2.520551041110507,-4.303196782614306,1.1050887,27.0,1.3505546,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
165,J20323776+4126154,2067836159558192896,,308.15733,41.43761,80.25403068337616,0.9545852920760742,0.5757287194454286,0.014526513,-2.403708329178964,-4.1450919459152145,1.3449495,25.0,1.2949513,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
166,J20332245+4122169,2067785242722566784,,308.34354,41.37137,80.28379641271246,0.8029013316311544,0.5921911036216274,0.011873367,-2.820191468413748,-4.380556211688969,1.0797286,25.0,1.3443556,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
167,J20333164+4121459,2067878254533644288,,308.38183,41.36277,80.29400435509503,0.7746925854447714,0.5520147612020013,0.01130025,-2.7146508825315916,-4.1727770568502205,1.022836,23.0,1.3195738,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
168,J20333433+4118113,2067784035835091072,,308.39306,41.30317,80.25115825737942,0.7324149249064513,0.5780421852050543,0.013716736,-2.8495585387426794,-4.32576876263728,1.1031858,28.0,1.4080559,True,False,0.9999,0.9999,9.999499987498824e-05,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
169,J20334879+4137400,2067929450543312640,,308.45331,41.6278,80.53875545643766,0.8896630764714283,0.5844339627947971,0.013113669,-2.4904084822377497,-3.6082216936146283,1.0733019,27.0,1.3724421,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
170,V*V2190Cyg,2067785174003089664,,308.35308,41.36791,80.2852814453072,0.7950850065477044,0.5634486655836292,0.011380433,-2.6755505176019034,-4.382063054242401,1.0563061,25.0,1.3365496,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
171,J20320311+4132302,2067848189763302400,,308.01294,41.54173,80.27374451602905,1.103419091987079,0.5363518931850315,0.012110121,-2.863464731211629,-4.601446754085806,1.0932424,26.0,1.3125992,True,False,0.2645,0.2645,0.004410666049475975,full_covariance_astrometric_mixture,False,missed automatically: cluster-field Monte Carlo posterior P=0.2645 <= 0.5
172,J20333393+4119382,2067784143210932352,,308.39141,41.32729,80.26979814212113,0.7476152580760246,0.5756084726495515,0.01565252,-2.769357466170124,-4.3863392614452525,1.4758507,25.0,1.4251479,False,False,1.0,,,Berlanas2019_spectroscopic_member_manual_quality_exception,True,manual spectroscopic quality exception: RUWE=1.476 >= 1.4
173,J20324968+4125364,2067833071478386048,,308.207,41.42679,80.26744317108708,0.9182017749248123,0.6061299398729849,0.012225284,-2.847948824700404,-4.22385167565491,0.97037494,24.0,1.3021258,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
174,J20320480+4128441,2067847708726800896,,308.02002,41.47891,80.22626151334107,1.0619402221121788,0.5818271239686856,0.011070902,-2.5587914559173663,-4.204596013105669,0.98065406,27.0,1.2839079,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
175,J20313415+4131082,2067848567720295424,,307.89228,41.51894,80.20191456534215,1.1627495351548813,0.5753625720501753,0.018900301,-2.481088672916414,-3.48868712015963,1.0453069,24.0,1.3186882,True,False,0.9982,0.9982,0.00042388205906832433,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
176,J20333334+4108364,2067779229768091136,,308.38896,41.14345,80.1210216901613,0.6397269333910749,0.5757372894513633,0.012543175,-2.9185279064416134,-5.085907594196652,1.1359782,28.0,1.4371965,True,False,0.9945,0.9945,0.0007395775821372596,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
177,J20320689+4117570,2067828020596671104,,308.02864,41.29916,80.08525274213864,0.9502420713959397,0.5286883568668381,0.017271614,-2.3099767042471036,-4.33282415065859,1.2866174,28.0,1.4272659,True,False,0.7766,0.7766,0.0041652423698987796,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
178,J20315322+4129246,2067847640007337088,,307.97173,41.49018,80.21391961572265,1.097763347496086,0.6837822733296107,0.030587224,-2.531026928621141,-4.0848096854618205,1.2765058,27.0,1.3242588,True,False,0.5974,0.5974,0.004904214921880973,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
179,J20315540+4135276,2067849220555468928,,307.98084,41.59098,80.29921952316059,1.1519341852448688,0.5758449620845424,0.01664872,-2.5301264582601397,-3.705884551655743,1.0566248,25.0,1.3195268,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
180,J20321504+4119303,2067833930471667200,,308.06266,41.32512,80.12131196373983,0.9450426502330092,0.6006494707107101,0.01604445,-2.573249348728704,-4.376553022645412,1.2324097,27.0,1.34093,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
181,J20323835+4128567,2067836576171717120,,308.15977,41.48242,80.29118310626961,0.9797184984354191,0.5883644188332622,0.0142436465,-1.93786459960433,-3.9014615215301105,1.0414393,24.0,1.3099926,True,False,0.9999,0.9999,9.999499987498824e-05,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
182,J20331029+4123446,2067832418643351424,,308.29285,41.39572,80.28071549328963,0.8479609591133399,0.7694540692846917,0.016989395,-6.738825016241656,-7.274064628739232,0.9956808,25.0,1.2550117,,,,,,,False,missed automatically: posterior below the P>0.05 soft-output floor
183,J20331433+4119331,2067785070923660416,,308.30974,41.32587,,,,,,,,,,False,,1.0,,,Berlanas2019_spectroscopic_member_manual_quality_exception,True,manual spectroscopic quality exception: Gaia source absent from frozen narrow query
184,J20323254+4126468,2067836232574148864,,308.13557,41.44634,80.25137467849574,0.972892082818511,0.6025002625744662,0.016361313,-2.3653204140449438,-4.150498070253368,0.98839873,24.0,1.3151205,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
185,ALS15172,2067929686763411584,,308.36302,41.59957,80.47585068163667,0.9270469549625436,0.5805244451896479,0.0107209915,-2.4926281001545822,-3.988557355511581,1.0660558,27.0,1.4607195,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
186,J20331927+4124448,2067879354045188864,,308.33028,41.41245,80.31088896576021,0.8353483011857883,0.5959819177431714,0.014609262,-2.407552836876163,-4.118429190720225,1.1088276,26.0,1.3905628,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
187,J20333456+4121372,2067878220173813376,,308.394,41.36036,80.29750590464067,0.765919794193353,0.5193626707760733,0.018345272,-2.266499048927979,-3.7473322845105663,1.3211273,26.0,1.3314948,True,False,0.3351,0.3351,0.004720254124514908,full_covariance_astrometric_mixture,False,missed automatically: cluster-field Monte Carlo posterior P=0.3351 <= 0.5
188,HD196305,2067889696326278272,,308.73549,41.7178,,,,,,,,,,False,,1.0,,,Berlanas2019_spectroscopic_member_manual_quality_exception,True,manual spectroscopic quality exception: Gaia source absent from frozen narrow query
189,BD+404193,2067425461902141056,,307.30648,40.68427,79.26716006096864,1.0283564721218332,0.7833329920709801,0.021933831,-0.18553933842540282,-3.1801310184252034,1.7213655,25.0,1.1979653,False,False,1.0,,,Berlanas2019_spectroscopic_member_manual_quality_exception,True,manual spectroscopic quality exception: RUWE=1.721 >= 1.4
190,BD+404208,2067787746683936640,,307.70822,40.73847,79.4900385362526,0.8138551814652302,0.7565545102398578,0.029537639,0.439061492212386,-3.34834623094008,2.4879572,27.0,1.2072458,False,False,1.0,,,Berlanas2019_spectroscopic_member_manual_quality_exception,True,manual spectroscopic quality exception: RUWE=2.488 >= 1.4
191,J20314341+4100021,2067797195612486656,,307.93087,41.00057,79.80100154949596,0.8328007689863335,0.579849515607558,0.011967495,-2.926036723311223,-4.069507897454196,1.1930554,28.0,1.4472653,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
192,GSC03157-01377,2067821664044745984,,307.99576,41.12538,79.93056974874061,0.8672438883460285,0.5607499340688042,0.017015055,-2.8487408387100897,-4.300845267592998,1.2606179,27.0,1.427596,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
193,CCDMJ20323+4152AB,2067950096449560320,,308.0866,41.86692,,,,,,,,,,False,,1.0,,,Berlanas2019_spectroscopic_member_manual_quality_exception,True,manual spectroscopic quality exception: Gaia source absent from frozen narrow query
194,MT91-325,2067833277636820608,,308.19481,41.43778,80.27085450522372,0.9320771464782783,0.5505897688672299,0.012184374,-2.6294007213540582,-4.104237182803315,1.0348308,24.0,1.3346298,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
195,MT91-179,2067850732383966976,,307.99984,41.62058,80.331486121516,1.1580076572619515,0.5674553537603133,0.011178796,-2.407636929324395,-4.648953577866315,1.0102819,26.0,1.3423402,True,False,0.9878,0.9878,0.0010977777552856492,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
196,MT91-239,2067849873390497024,,308.09063,41.57362,80.33388710707439,1.07549036449018,0.5677977110651806,0.014258864,-2.4827320483706234,-4.951942149114377,1.0620272,25.0,1.2884189,True,False,0.869,0.869,0.0033740035566074914,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
197,MT91-271,2067831662728930304,,308.13467,41.38272,80.19975783423439,0.9356884326611208,0.5868104715377629,0.0129638845,-2.316192885971196,-4.341472488567018,1.1582725,28.0,1.3598577,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
198,MT91-170,2067849220555467264,,307.98429,41.58675,80.2972896999971,1.1473034649185194,0.8864857334916969,0.028936021,-0.11015690585004778,-3.3162545026180705,0.98775154,25.0,1.2950613,,,,,,,False,missed automatically: posterior below the P>0.05 soft-output floor
199,MT91-444,2067832418643353344,,308.29923,41.4015,80.2882277191041,0.8475514533855303,0.5654624223143331,0.010819156,-2.753367409458477,-4.326908515058924,1.0573336,26.0,1.3795646,True,False,1.0,1.0,0.0,full_covariance_astrometric_mixture,True,recovered automatically by 10000-draw full-covariance cluster-field posterior
200,MT91-453,2067926564325711872,,308.30566,41.44435,80.32554732730964,0.8691716923580931,0.6130556875005647,0.012754387,-2.6136485805624083,-3.2029439445283447,0.93859756,25.0,1.3166509,,,,,,,False,missed automatically: posterior below the P>0.05 soft-output floor
