source_id,ra,dec,l,b,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,absolute_g_observed,recovery_probability,lookback_Myr,implied_velocity_km_s,in_velocity_window,is_runaway_candidate,false_positive_rate_at_separation
2166443836987989888,312.27744313727106,46.27661013495838,85.89834966872667,1.569542740300163,0.8114852730958345,0.012364631,-0.6434004601497356,-1.3405928542698897,10.641489,0.45253563,-0.40608597,1.0,4.915254237288135,27.807258221225702,True,True,0.015561015561015561
2061461264164822272,304.9837062962427,39.29586031896568,77.10697030769161,1.6842751748049667,0.7491185677032131,0.015670232,-5.018930841530411,-7.045560518980656,10.555369,2.613802,-0.49220562,1.0,2.288135593220339,27.470885900045097,True,True,0.04978165938864629
2068368396202071168,304.72121284290057,40.95794498279977,78.36743764991341,2.7872209350485804,0.554167594202352,0.015503828,-4.8981260880717485,-3.7967124975557978,8.653297,2.2719975,-2.3942776,1.0,3.2203389830508473,17.292417722690384,True,True,0.08485499462943072
2068470994379600000,306.32837213002114,41.935098736845575,79.85811101991095,2.353276503773209,0.8324949717476718,0.020124808,-5.6156289462717055,-4.259055424406525,11.0434065,2.584093,-0.0041685104,1.0,0.847457627118644,22.34320332985217,True,True,0.13333333333333333
2068498409154126720,305.6573193243315,41.67477514492494,79.3575056959714,2.6137495361851997,0.5703569617425475,0.012355149,-6.348474174178257,-3.958111222623848,10.056318,2.0183773,-0.9912567,1.0,1.0169491525423728,28.113289449462236,True,True,0.13333333333333333
2057059197561949952,305.403266512174,34.748484691476584,73.55271753042342,-1.1724418863141393,0.8145111882898429,0.01877543,-6.111874153439075,-15.66080303596645,11.005082,2.7925482,-0.042492867,1.0,1.7796610169491525,90.94958563910323,True,True,0.006244424620874219
2166635083285065344,311.24528320728433,47.049359002817525,86.05736147344645,2.6057004896731093,0.49748141003157625,0.01755599,-0.9720300474767141,0.26784486141919683,10.81375,2.9209146,-0.23382473,1.0,3.8983050847457625,37.64297905551556,True,True,0.006244424620874219
2061178449155379968,305.55762770422973,38.600781987858326,76.78839891752689,0.9220958833295345,0.5121814836226475,0.018854482,-3.580749506352807,-5.988625678126901,11.039341,0.63447285,-0.008234024,1.0,4.576271186440678,14.489890652376504,True,True,0.04978165938864629
2067610042417228416,306.9159090995298,40.67729597520893,79.08843912059774,1.2646776938787365,0.5233010030767209,0.01256844,-2.835684254432698,-5.264299838685016,10.849256,1.4070587,-0.19831944,1.0,0.5932203389830508,7.350203667745104,False,False,0.20689655172413793
2069471790477893888,309.55901883003474,42.84433915348338,82.00322895155378,0.9670785586435581,0.8831709402983694,0.031172164,-0.3783353598049045,-2.6822860052073145,10.820462,3.6440964,-0.22711277,1.0,1.4406779661016949,21.884260072563457,True,True,0.13333333333333333
2067654710077245824,306.34686571864506,40.871579457325986,78.99684793530167,1.728424780035231,0.46023408305126146,0.02694316,-3.2348762767523884,-4.23933018639754,8.126231,3.5686197,-2.9213438,1.0,3.1355932203389827,4.148914723711368,False,False,0.20689655172413793
2070438192491005952,310.9304231722418,45.75596493078111,84.90685409724748,1.974462229984528,0.4511056806488305,0.013597525,-0.9302883327157859,0.26562045522430056,10.676752,2.4846525,-0.3708229,1.0,2.9661016949152543,37.741526658439284,True,True,0.019555555555555555
2070366827314344960,310.0207318871792,45.44546712456825,84.27046388872905,2.2860099531676115,0.5994898873966041,0.022510884,-0.5323135887384883,0.5611157306677589,10.221437,2.2740011,-0.82613754,1.0,2.4576271186440675,41.01296179764686,True,True,0.019555555555555555
2067422330866374144,307.0258121403166,40.66836141100848,79.12977890985442,1.1917412159310745,0.5366184392598199,0.05075611,-5.088665304162312,-6.5304753723112245,10.599584,5.2134714,-0.44799137,1.0,0.0847457627118644,24.94230242219776,True,True,0.20689655172413793
2069819545390584192,308.40031523381674,43.98538212854551,82.40995585573124,2.3253940676865263,0.5823258993042517,0.012209491,-2.594735635507606,0.7286401164024895,9.130327,2.0102968,-1.9172478,1.0,1.3559322033898304,38.760904164042444,True,True,0.08485499462943072
2067261561651899264,306.58715988249827,39.66943891109667,78.12205049834208,0.8835022255359453,0.5676433178956651,0.014780694,-3.547893955822372,-5.719673040262368,9.048921,1.5680151,-1.9986544,1.0,2.2033898305084745,12.570013989240744,True,True,0.13333333333333333
2067634845848300160,306.77145839026826,41.14002225942783,79.40141863082107,1.6226436880435826,0.8121141882020878,0.012469078,-3.891085103823486,-7.4494351639635745,9.037876,2.0575314,-2.0096989,1.0,0.1694915254237288,25.70760217610515,True,True,0.20689655172413793
