source_id,subgroup,mass,av_wp3,av_optical_only,av_nir_only,av_optical_minus_nir,residual_G,residual_BP,residual_RP,residual_J,residual_H,residual_Ks
2067829807303034752,CygOB2-A,5.233295090942669,6.792361950925356,9.884184123489804,10.59613921469431,-0.711955091204505,2.5566021684874674,3.1004781387901876,2.2961657946549825,1.3808538840289746,0.6652560877411463,-0.16142422343052104
2067829876022516224,CygOB2-C,3.067697667858453,6.135130290633315,7.01731028193345,7.041109617856449,-0.0237993359229991,0.7177496610695117,0.9766870542196493,0.5614826657003518,0.2559369821520845,0.15512046517131844,0.12552981400374064
2067829906083700864,CygOB2-B,2.3094910835010998,6.1039473053226905,6.875368455866115,6.85041016457404,0.02495829129207472,0.621235066157827,0.8201308863890208,0.5316289363394578,0.23901559204517075,0.10993153258757876,0.057155456778344584
2067829910382252928,CygOB2-B,5.046862030048398,6.093962072018986,6.790102141946205,6.765060631207746,0.025041510738459394,0.5987482721065038,0.7497971150178077,0.427012350192656,0.17895669056173918,0.13503271823816387,0.08758844634721107
2067829910382255744,CygOB2-A,2.3307685654472072,5.65024427824171,6.706407753572256,6.721782792654057,-0.01537503908180149,0.9085442966534637,1.077446433318246,0.7405564937687246,0.34933760316837936,0.18849394094689795,0.03400885809788085
2067830116540864640,CygOB2-C,12.451889696781112,6.196301322887163,6.667806716587504,6.598021268518148,0.06978544806935538,0.455877784728642,0.48255259614339824,0.26615035351431504,0.10339647585370419,0.06766634526641661,0.07843275582207829
2067830185260341504,CygOB2-A,8.367723153232511,6.188603579500271,6.597932189183787,6.531376746430915,0.06655544275287184,0.3927064303200183,0.4194916305256123,0.2338812403886221,0.09358408102922977,0.0666249755777847,0.05079809452670445
2067830253979627776,CygOB2-A,3.5345265035662807,6.200324143179492,6.782661153374157,6.758816049379928,0.0238451039942289,0.49535260584543217,0.6026771864414245,0.39920278743792864,0.17847148172690194,0.07785785928207112,0.05566766650553592
2067830631936766080,CygOB2-A,2.533550354564831,5.567773837300871,5.908449415819444,5.852788035607543,0.05566138021190081,0.29716969422048506,0.3665997699365035,0.20293564435337608,0.06109605103129669,0.05051549779137375,0.09440870031370299
2067830730717436032,CygOB2-C,2.119281603226255,5.423031975819956,6.641787400990645,6.681611854877504,-0.03982445388685907,0.9913473699145144,1.345192921553826,0.7998074316532384,0.39232048330780783,0.16123825056288074,0.18779994913746986
2067830769375718016,CygOB2-A,2.565337678404525,5.294841418234936,5.49584769273002,5.441281053266081,0.054566639463939026,0.19030037126233265,0.18092166346270913,0.1566141275300441,0.058237911129447054,-0.0036919329841399074,0.014362870492889195
2067830833796676352,CygOB2-C,8.995,5.383772198879189,5.566979929900284,5.442072086782857,0.12490784311742686,0.28136513649474226,0.11423515196299351,0.09094890129084648,-0.008560183093634323,0.03411527040693127,0.02468201532291661
2067830838095199616,CygOB2-A,1.8989904379163647,5.093727285426429,3.471343694277413,3.3382036595316196,0.1331400347457934,-1.4166740789504848,-1.7144421444547484,-0.9913143237618504,-0.5525809302604436,-0.21913168685266857,-0.19666952258951315
2067830941174418048,CygOB2-A,34.916,6.624819144019347,5.608063597927137,5.345870546721028,0.2621930512061086,-0.7489400402838038,-1.1822718610383471,-0.6699353295822379,-0.38200782054732574,-0.15016392587094893,-0.17922063955622375
2067830941174419968,CygOB2-A,8.995,5.717116146735249,4.18375120441499,4.146390365036601,0.03736083937838863,-1.2725646238503128,-1.6538352601919992,-0.9981873257077168,-0.49394176512864985,-0.24438502730832082,-0.1459751021835848
2067831009893899648,CygOB2-A,3.337036865350548,5.197611684092758,3.2670150396500732,3.1686437860685586,0.09837125358151466,-1.5965897388175816,-2.121494544961232,-1.197849700594435,-0.6130552515089103,-0.31095863395428464,-0.21705698665051457
2067831147332855296,CygOB2-A,2.9578277741506267,5.190042568228496,3.8743586853277576,3.7334628135367796,0.14089587179097807,-1.0565173785546957,-1.4601103206153478,-0.833801190744749,-0.4548673622852078,-0.22462929480728774,-0.13466931450567127
2067831147333151744,CygOB2-A,4.378883707044666,5.136641357238405,3.0604084844757895,2.9856455067610774,0.07476297771471208,-1.7176161567148114,-2.2717663025084986,-1.3035861140564746,-0.671636298857267,-0.3184585070604467,-0.21376818133663708
2067831525289977856,CygOB2-A,6.996,5.209178032159989,3.3216622869109798,3.2413152474308875,0.08034703948009225,-1.5669493429390724,-2.0560045040266006,-1.1936359545380084,-0.5883271346802481,-0.3252207682504552,-0.21643249749493718
2067831589710957824,CygOB2-C,2.7610696612884436,4.866794991510981,4.1486077475374685,4.1603399515331665,-0.011732203995697965,-0.6306581697990733,-0.8265603196449713,-0.3337618331165568,-0.1457363712110525,-0.11339417500041721,-0.2306929541095386
2067831594009448832,CygOB2-A,3.1280606965159947,4.858094107942551,3.852151947582569,3.8112124346855003,0.04093951289706865,-0.8359845883350826,-1.114225813164199,-0.6040854259187886,-0.32398555229308434,-0.17204153746203474,-0.08922008855324502
2067831594009451648,CygOB2-A,5.112443716458963,4.834967899222422,3.6755515495912667,3.637063804714775,0.038487744876491536,-0.9566635494240522,-1.2681712075579006,-0.7319818545170712,-0.3637736214562353,-0.19747155764412658,-0.11881187516042462
2067831624070707840,CygOB2-A,12.001,5.426784963658549,5.660285720417777,5.603181597869812,0.057104122547965375,0.3268262932173696,0.17226036678492776,0.11241416797977921,0.031463272389319515,0.036194886692294766,0.054643982828315465
2067831662728930304,CygOB2-A,5.601,5.258632969128482,3.813797577235796,3.7630648264008615,0.05073275083493467,-1.1950175915363617,-1.5758443437957455,-0.9161012136136527,-0.4578481987457218,-0.25122502648903106,-0.1385054422316911
2067831697088671232,CygOB2-C,4.1145039894656765,4.547541603356557,3.5390454255808397,3.492087311623213,0.0469581139576265,-0.8280223644282049,-1.1040072932122946,-0.640552038864686,-0.34035397212536983,-0.1519223237795683,-0.09097786025891497
2067831795869359744,CygOB2-A,3.14295422552813,5.716594624779851,5.144518631721839,5.083962753288445,0.06055587843339438,-0.47186408942907215,-0.6488130548579581,-0.32536526348611466,-0.15926235752856513,-0.12761461704365132,-0.10542312460285305
2067831834527597056,CygOB2-A,2.4250375275510176,5.6358717770441835,6.135294290316619,6.06371289266942,0.07158139764719884,0.43586179901221034,0.4901250505449378,0.3710813448458526,0.14329304335543436,0.04200865025316076,0.054375368786269494
2067831903247069312,CygOB2-A,2.3466325758983775,5.599709754534959,7.057426563287569,7.046688146755983,0.010738416531586026,1.228677281715694,1.5264378553365188,0.9897487247680538,0.4723549147783621,0.1851402529759469,0.14629863708216995
2067831903247069952,CygOB2-A,7.110350380006938,5.363918433679738,4.113782994342609,4.064188219129047,0.049594775213561704,-1.0414628811709685,-1.3488527055030075,-0.8077154760509374,-0.40467144394201127,-0.2178049326018373,-0.10695415596384983
2067831971966549248,CygOB2-A,4.278041618764367,5.399362833696488,3.9491297729882273,3.9013729467077694,0.047756826280457965,-1.2030676190580447,-1.5705221067011677,-0.9338712121130985,-0.4598809983483981,-0.2339732011994427,-0.15657927124839807
2067831971966552064,CygOB2-A,2.7699938657842176,5.03996510239329,2.520611328011035,2.3293755985446194,0.19123572946641554,-2.1185869203545646,-2.756794157189005,-1.5366709253105768,-0.7920129944817988,-0.44727535954377756,-0.3389954645788475
2067832178124982528,CygOB2-A,3.081023200217392,5.170373701160051,4.013030611445644,3.9677582058899543,0.045272405555689677,-0.9333285306603795,-1.275462341622157,-0.743669096840436,-0.385695521024899,-0.1708060617146255,-0.1099175895130614
2067832246844656768,CygOB2-A,8.995,4.905495728123869,2.883079286781041,2.453285825014377,0.4297934617666641,-1.6732250661087245,-2.1921685217367703,-1.3048588998764188,-0.7045447183207671,-0.4232619297491351,-0.3085979957932834
2067832311267105664,CygOB2-A,2.5985040091037086,5.653274848224805,5.899692045395449,5.863150055421191,0.03654198997425784,0.22860189964282754,0.23736406269228577,0.16260240424227623,0.0462824973749186,0.0471212977550496,0.048799935585555496
