source_id,subgroup,mass_PARSEC_rv3.1,J,H,Ks,jks_obs,jks_intrinsic,av_wp3,av_nir,delta_av,av_nir_fixed,delta_av_fixed
2067754318957277824,CygOB2-C,7.506295976527124,11.794,11.335,11.065,0.7290001,-0.1815818476948526,6.195614853376432,5.337757072717488,0.8578577806589438,4.9948006,1.2008142857494786
2067754353317004160,CygOB2-C,7.502885239529381,11.813,11.333,11.046,0.7670002,-0.18153750811388195,6.2293883712786124,5.5602506850471025,0.6691376862315099,5.217554,1.0118342788713859
2067754933134038272,CygOB2-B,6.226218264695085,12.177,11.488,11.204,0.9729996,-0.1642621841788964,6.923074178437395,6.666535678947435,0.25653849948996044,6.425105,0.4979690835277273
2067755074871566464,CygOB2-B,7.520126389600088,12.002,11.332,10.834,1.1680002,-0.18210483561947463,6.790802170113377,7.914205746475123,-1.1234035763617465,7.568183,-0.7773807751380879
2067755109231315840,CygOB2-B,4.165281488011377,13.157,12.438,12.097,1.0599995,-0.12630563291214852,6.739278352449107,6.954023749959164,-0.2147453975100575,6.9350915,-0.19581314306480913
2067755212310520576,CygOB2-B,10.02587856885219,11.206,10.59,10.24,0.96600056,-0.17789648572459138,6.9047079698908025,6.705431182854073,0.19927678703672935,6.3840775,0.5206304209100896
2067755212310521728,CygOB2-B,5.819103944611767,12.381,11.735,11.396,0.98499966,-0.15828655658190818,6.843710763500442,6.701850550656654,0.14186021284378825,6.4954486,0.348262174175491
2067755246670265856,CygOB2-C,14.704284910898327,10.403,9.901,9.646,0.75699997,-0.1955642736634749,6.62738088443466,5.583853914641833,1.0435269697928273,5.1589336,1.468447244908293
2067755276731446912,CygOB2-B,4.870028412361118,12.698,12.028,11.639,1.059,-0.14140056576866183,6.9787182653138045,7.036650317013673,-0.05793205169986848,6.9292326,0.04948566796273024
2067755315389718272,CygOB2-B,11.177784491320203,10.91,10.282,9.931,0.9790001,-0.17915575024828584,6.961944774179849,6.789015100596674,0.1729296735831749,6.46028,0.5016648326210111
2067755349749457920,CygOB2-B,12.552505829051313,10.532,9.79,9.394,1.1379995,-0.20729670501600833,7.2035558836424824,7.88601685190587,-0.6824609682633875,7.3923216,-0.18876570296640427
2067755487188408320,CygOB2-C,3.7406543256075646,13.233,12.551,12.189,1.0439997,-0.11551635372579691,6.797624146851601,6.796988387469949,0.0006357593816517237,6.841302,-0.043677771178184166
2067755658987553536,CygOB2-C,3.7740997458178613,13.287,12.658,12.318,0.96899986,-0.1163524890320541,6.6985854667960645,6.36224697854213,0.33633848825393464,6.401659,0.29692645495524417
2067755762066336000,CygOB2-B,4.093599993105211,13.133,12.517,12.189,0.94400024,-0.12487200164705778,6.725121119639781,6.265641941568684,0.4594791780710974,6.2551136,0.470007517955211
2067755865145562752,CygOB2-B,2.700783131721181,13.66,11.995,11.477,2.1829996,-0.0022281376401546813,6.951994537909055,12.809626863356792,-5.857632325447737,13.518026,-6.566031814019656
2067755899505303424,CygOB2-C,3.1983845434438987,13.845,13.206,12.855,0.9900007,-0.09199999999999997,6.775791361784018,6.3426000149077915,0.4331913468762263,6.5247645,0.25102682397273846
2067756101365198336,CygOB2-C,11.341816635104811,10.866,10.164,9.821,1.0450001,-0.1850445651361812,7.02398271425305,7.210421381712357,-0.18643866745930726,6.847166,0.17681665285168258
2067756277462440448,CygOB2-C,5.231746607461932,12.609,11.986,11.642,0.967,-0.14863493656896812,6.846192284571905,6.539761066298098,0.3064312182738069,6.3899364,0.4562558374283503
2067756311822182016,CygOB2-C,5.589819468984412,12.53,11.924,11.613,0.9169998,-0.1548473004721672,6.7387602402802695,6.283080396173261,0.45567984410700824,6.0968394,0.6419208123322715
2067756414901380736,CygOB2-B,3.9627271930364314,13.096,12.45,12.096,1.0,-0.12188181472490327,6.84200849512547,6.576379711911633,0.2656287832138373,6.5833793,0.25862922647923003
2067756444962601728,CygOB2-C,3.5540470698995392,13.473,12.857,12.505,0.96799946,-0.11047254186895046,6.7066064275382855,6.321914918997416,0.3846915085408691,6.395795,0.3108115590690472
2067756513682101248,CygOB2-C,3.0001580362231053,14.205,13.504,13.152,1.0529995,-0.07300000000000001,6.742863370586029,6.6005172264582805,0.1423461441277487,6.894058,-0.15119485695303325
2067757033376643840,CygOB2-C,5.355575099863959,12.495,11.799,11.399,1.0959997,-0.15111150877965857,6.963501447687104,7.310464311617983,-0.3469628639308784,7.146122,-0.1826205310726614
2067757342614303488,CygOB2-C,3.4035037290539742,13.502,12.739,12.348,1.1540003,-0.10799999999999998,6.7707446541734955,7.397742742534789,-0.6269980883612938,7.4861164,-0.7153717551282623
2067757514412971648,CygOB2-C,10.648789107983816,11.16,10.606,10.257,0.9029999,-0.17605363267604848,6.531957672799051,6.325323685681332,0.2066339871177192,6.014773,0.5171847808007604
2067757548772708096,CygOB2-C,3.6470753621735073,13.322,12.631,12.283,1.0389996,-0.11317688019674026,6.539698643114705,6.753964321310746,-0.2142656781960408,6.8119917,-0.2722930484746504
2067757583132460032,CygOB2-C,3.297320027667843,13.665,12.993,12.615,1.0500002,-0.10555730127908583,6.621747476712693,6.773783786032284,-0.15203630931959022,6.8764763,-0.2547288111291035
2067757617492191232,CygOB2-C,11.447984950895666,10.929,10.406,10.103,0.8260002,-0.188164409092965,6.605097946443869,5.9449503163606705,0.6601476300831983,5.5634074,1.0416905253318083
2067757995449332992,CygOB2-C,3.5461111235098954,13.38,12.71,12.359,1.0209999,-0.1102087548141096,6.648788400767823,6.6310529374566665,0.017735463311156607,6.706479,-0.05769067180297771
2067758132888303360,CygOB2-C,4.617643654625665,12.838,12.064,11.685,1.1529999,-0.13644109311965794,6.894095229188072,7.558597822352524,-0.6645025931644515,7.4802523,-0.5861570367421036
2067758235967516672,CygOB2-C,16.779481499022033,9.931,9.246,8.897,1.0339994,-0.22410704151648272,6.9072115969425685,7.374917617845436,-0.4677060209028676,6.7826815,0.1245301317936427
2067758270327262720,CygOB2-C,12.379901905707772,10.708,10.127,9.801,0.90700054,-0.201893743342884,6.73104629028184,6.500247871932534,0.23079841834930637,6.038224,0.6928220700059615
2067758545201617664,CygOB2-C,2.8378209139103396,12.983,12.183,11.785,1.198,-0.015848360183172726,6.938936601081569,7.115479833462221,-0.17654323238065128,7.744039,-0.8051024576037333
2067758717003854464,CygOB2-B,8.124971306762642,11.632,11.084,10.749,0.8830004,-0.1894710670015987,6.600841058030241,6.286740129473417,0.31410092855682414,5.897537,0.7033038265849285
2067758717003859328,CygOB2-C,2.9019752632947213,13.037,12.274,11.879,1.158,-0.05392770744041736,6.9173880365959715,7.104221347321947,-0.18683331072597564,7.5095625,-0.592174455774634
2067758854442815488,CygOB2-C,5.501348093852179,12.524,11.954,11.631,0.8930006,-0.15352022857982064,6.471429104822657,6.134619772542537,0.33680933228011956,5.9561577,0.515271420496485
2067758923162298368,CygOB2-C,8.372973769324705,11.545,10.972,10.645,0.8999996,-0.19247568523189656,6.667640138015916,6.4040011426584655,0.26363899535745006,5.997185,0.6704549077607886
2067759129320739456,CygOB2-C,9.072498224527376,11.418,10.76,10.441,0.97700024,-0.20048536247907836,6.598413569201929,6.902324560958135,-0.3039109917562062,6.448557,0.14985666917751495
2067759129321137536,CygOB2-C,8.670694843875584,11.411,10.75,10.411,1.0,-0.19604833812650715,6.642944414441435,7.011137824040341,-0.3681934095989057,6.5833793,0.059565145795194674
2067759541637494016,CygOB2-C,8.25688484967684,11.677,11.007,10.643,1.0340004,-0.19108261819612218,6.884690117777355,7.1813367317425385,-0.29664661396518355,6.782687,0.10200293058253074
2067760434990699520,CygOB2-C,7.380828112143014,11.735,11.18,10.845,0.8899994,-0.17995076545785915,6.3729583355791215,6.271960558094214,0.10099777748490713,5.938565,0.4343935582048539
2067760812947820544,CygOB2-C,3.754643145613212,12.659,12.47,11.441,1.2180004,-0.11586607414270463,6.300196626223536,7.819016568991485,-1.5188199427679487,7.86128,-1.5610833382234857
2067760881667310336,CygOB2-C,3.156221087019558,13.832,13.245,12.845,0.9869995,-0.0827049888563504,6.374848648193983,6.270520551264712,0.10432809692927059,6.5071716,-0.132322982665392
2067761293984182400,CygOB2-C,3.068603997973277,13.925,13.241,12.931,0.99400043,-0.07000000000000006,6.388908059464269,6.237083783282571,0.15182427618169747,6.5482106,-0.15930256141585808
2067761293984188160,CygOB2-C,4.504414324392064,12.843,12.205,11.885,0.9580002,-0.13408828657206667,6.384048738769216,6.401733552799466,-0.017684814030249463,6.33718,0.04686860113493907
2067761431423093504,CygOB2-C,9.81144663722322,11.062,10.316,9.907,1.1550007,-0.1830982489074888,6.858899420154182,7.843826842365824,-0.9849274222116424,7.491981,-0.6330816093563163
2067761603221780224,CygOB2-C,4.615021656887236,12.799,12.303,12.028,0.7709999,-0.13637554326996626,6.078483743063607,5.318960904293726,0.7595228387698816,5.241,0.8374835675875332
2067761671941266688,CygOB2-C,3.0611535460476214,13.876,13.129,12.807,1.0690002,-0.07000000000000006,6.497226230260281,6.676726549191413,-0.17950031893113216,6.987853,-0.490626819971653
2067761740660753152,CygOB2-C,3.2476632690742817,13.555,12.932,12.626,0.9289999,-0.10152994345318297,6.430795848152576,6.040881910582926,0.3899139375696503,6.167183,0.2636129257892952
2067761809380215936,CygOB2-C,3.80956113072952,13.192,12.645,12.354,0.8380003,-0.11728682847437649,6.164575693993825,5.599815232011591,0.5647604619822344,5.633751,0.5308247784664815
2067762805812673024,CygOB2-C,6.439146118442967,11.96,11.141,10.714,1.2460003,-0.1675338723998905,6.2143848886168405,8.286021990145379,-2.0716371015285384,8.0254135,-1.8110286245667533
2067762874532600576,CygOB2-C,4.37550666597618,12.82,12.296,11.983,0.8369999,-0.13151013211227958,6.1714865472434095,5.677326789304209,0.4941597579392001,5.627887,0.5435997750876478
2067762977611817600,CygOB2-C,17.50708339940607,9.804,9.342,9.071,0.7329998,-0.232527863215857,6.194456054273901,5.659844435553558,0.5346116187203425,5.0182467,1.1762094035780999
2067763046331287552,CygOB2-C,5.461280717423735,12.168,11.637,11.297,0.8710003,-0.1529192173603298,6.4314867158759315,6.002132654178286,0.42935406169764523,5.827194,0.604292502008744
2067763080691028608,CygOB2-C,3.0586640961739575,12.967,12.186,11.813,1.1540003,-0.07000000000000006,6.477995691619162,7.17498984131772,-0.6969941496985586,7.4861164,-1.008120717682596
2067763389928678400,CygOB2-C,4.386474441237565,12.476,11.646,11.242,1.2340002,-0.1317294873037197,6.492008670687626,8.005796091060182,-1.513787420372556,7.9550695,-1.4630608712435267
2067763664806146560,CygOB2-C,8.300334770566849,11.469,10.909,10.557,0.9119997,-0.1916040172468023,6.493247612720304,6.469235009400426,0.024012603319878423,6.0675287,0.4257188880498939
2067764008403546240,CygOB2-C,3.064463220524308,13.615,12.934,12.542,1.073,-0.07000000000000006,6.5105712062884145,6.700172523533969,-0.18960131724555485,7.011299,-0.5007279270123668
2067764038464959872,CygOB2-C,3.7462118675947216,13.127,12.444,12.064,1.0629997,-0.11565529224240846,6.399574881714954,6.909179597393074,-0.5096047156781198,6.9526787,-0.5531037987049681
2067764145842474496,CygOB2-C,7.221086358309439,11.834,11.266,10.976,0.8579998,-0.17787412265802266,6.298160893966281,6.072208471882796,0.22595242208348498,5.750986,0.5471747947231167
2067764420720403840,CygOB2-C,2.778543181328727,12.892,12.131,11.675,1.217,0.03387952220752615,6.657182095115527,6.935355805712309,-0.2781737105967821,7.855416,-1.1982337259599127
2067764867397024256,CygOB2-C,4.0954948525083195,12.471,11.487,10.726,1.7449999,-0.1253873735890687,6.632490371339422,10.964057588807677,-4.331567217468255,10.950508,-4.318017746336359
2067765142274947712,CygOB2-C,16.323721478235903,9.99,9.453,9.145,0.8449993,-0.218782187192089,6.469036929603002,6.235800408099937,0.2332365215030645,5.6747785,0.7942584681467029
2067765245354136832,CygOB2-C,3.020499104180427,13.622,12.892,12.563,1.059,-0.07070806308583824,6.506231925811354,6.622256631042768,-0.11602470523141406,6.9292326,-0.4230006715397199
2067765417152841728,CygOB2-C,5.5893906025237605,12.265,11.59,11.244,1.0209999,-0.15484086746912357,6.434501900769061,6.892682742229073,-0.4581808414600115,6.706479,-0.27197717180173964
2067765623311688192,CygOB2-C,4.413794266548209,12.58,11.84,11.483,1.0970001,-0.1322758836861572,6.405061711711971,7.205915702073252,-0.800853990361281,7.151986,-0.7469244104193766
2067765692030771456,CygOB2-C,3.3203817017919364,12.93,12.156,11.734,1.1960001,-0.10680309087484866,6.054641017208644,7.636926060527469,-1.5822850433188256,7.732316,-1.6776749999422353
2067765726390904576,CygOB2-C,5.537602620371446,12.341,11.656,11.377,0.96399975,-0.15406404699614054,6.345221834826823,6.553998792957499,-0.20877695813067554,6.372349,-0.0271269505735674
2067765795110365824,CygOB2-C,3.3581287160367737,13.273,12.705,12.317,0.9559994,-0.10603254282473812,6.294378713563209,6.2255444932797435,0.06883422028346597,6.3254514,-0.03107266049074564
2067765966909059584,CygOB2-C,7.460223792667,11.654,11.127,10.816,0.8380003,-0.18098290930467098,6.146929949452265,5.973196463619616,0.17373348583264914,5.633751,0.5131790339249216
2067766001268798720,CygOB2-C,9.862837966959148,11.119,10.609,10.224,0.89500046,-0.18170869113550273,6.210091117109056,6.311581228532944,-0.10149011142388797,5.9678807,0.24221039124846033
2067766241786971264,CygOB2-C,8.71097629612925,11.251,10.639,10.298,0.95300007,-0.19653171555355115,6.3018195227613445,6.738461578310934,-0.4366420555495898,6.30787,-0.006050388432503162
2067766276146708608,CygOB2-C,15.441,9.988,9.567,9.301,0.6870003,-0.2066149999999999,5.856169077415185,5.238299868473746,0.617869208941439,4.748601,1.1075681176373529
2067766379225920640,CygOB2-C,6.82366622380021,11.8,11.296,11.016,0.7840004,-0.17266625920890313,6.049487058762335,5.607901923886611,0.4415851348757238,5.317208,0.7322792454993952
2067766379225921152,CygOB2-C,19.473,9.561,9.095,8.836,0.7249994,-0.2450000000000001,6.2833382494232985,5.686057545271687,0.5972807041516113,4.971349,1.3119894869110915
2067766413585658496,CygOB2-C,6.292247184459008,12.031,11.529,11.234,0.79699993,-0.16489897520584978,6.064876283246589,5.63857295025264,0.42630333299394874,5.39341,0.6714660774055243
2067766413585659264,CygOB2-C,8.558149992964449,11.279,10.8,10.527,0.75199986,-0.1946977999155735,5.997627979152509,5.549464453081168,0.44816352607134124,5.1296234,0.8680045660665714
2067766443648600576,CygOB2-C,2.982478000847152,13.154,12.419,12.028,1.1260004,-0.07300000000000001,6.4348890766319595,7.028442595556918,-0.5935535189249581,7.3219833,-0.8870942607703842
2067766482305133056,CygOB2-C,14.128959308173954,10.121,9.48,9.141,0.9800005,-0.18693438962260936,6.451704097568649,6.840477139051058,-0.3887730414824091,6.466144,-0.014439987361771323
2067766516665105536,CygOB2-C,3.781908510252896,12.782,12.163,11.803,0.97899914,-0.11654770809646782,6.330180719662062,6.422006272634601,-0.09182555297253892,6.460274,-0.1300934998508776
2067767306938866048,CygOB2-C,3.3477767989426788,13.334,12.863,12.579,0.75499916,-0.10632622260549394,6.161329877320046,5.0490191588957405,1.1123107184243057,5.147205,1.0141250013740013
2067767337001802496,CygOB2-C,11.001,10.155,9.677,9.399,0.75599957,-0.1750293858288466,5.785389972989369,5.457615787945906,0.327774185043463,5.153069,0.6323209536717425
2067767341298606720,CygOB2-C,5.505127101301186,12.226,11.601,11.265,0.9609995,-0.15357691374560506,6.180766796079717,6.533555981629622,-0.3527891855499048,6.3547616,-0.17399480441466775
2067767513099096320,CygOB2-C,3.636507135237957,13.16,12.557,12.206,0.9539995,-0.11291267458623246,6.159276056973909,6.254152277440796,-0.09487622046688671,6.3137283,-0.1544522755456219
2067767714958929408,CygOB2-C,3.154589305321393,13.307,12.771,12.448,0.8590002,-0.08239551178900621,6.226403028702611,5.518384929721367,0.7080180989812446,5.7568507,0.469552309250707
2067767753615687168,CygOB2-C,9.31143046499062,11.105,10.572,10.247,0.8579998,-0.1966180656122664,6.253905526552439,6.18208393696977,0.07182158958266882,5.750986,0.5029194273092745
2067767822334942848,CygOB2-C,3.245591238779099,13.402,12.754,12.429,0.9730005,-0.10128422062573883,6.222025699904235,6.297369582618805,-0.07534388271457004,6.425111,-0.20308511705133103
2067767856694681344,CygOB2-C,3.022399356831149,13.384,12.665,12.299,1.085,-0.0705945463467844,6.320241684891685,6.774001219124139,-0.4537595342324545,7.0816426,-0.7614009428243795
2067768028492991232,CygOB2-C,6.204020434447575,12.326,11.754,11.462,0.8640003,-0.16403918206142407,6.655870037392556,6.026283730177226,0.6295863072153303,5.786161,0.8697090915002219
2067768092913924096,CygOB2-C,3.112433449453273,14.002,13.453,13.154,0.8479996,-0.07475417888793454,6.644448646323188,5.409107244398801,1.2353414019243871,5.6923656,0.9520829999608837
2067768097212457344,CygOB2-B,20.7132731063976,9.632,9.156,8.914,0.7180004,-0.24299999999999988,6.589891085671976,5.6333060484465864,0.9565850372253895,4.930321,1.659569869088724
2067768195993175936,CygOB2-C,24.561,8.884,8.289,8.004,0.8800001,-0.23078524438345444,7.048422971472556,6.511333192304514,0.537089779168042,5.87995,1.1684729249332495
2067768337731030528,CygOB2-B,6.492942648263641,12.245,11.582,11.249,0.9960003,-0.16739413851462262,6.723180367370251,6.819723268234619,-0.09654290086436834,6.5599337,0.16324670495570004
2067768372090380800,CygOB2-C,17.918,9.436,8.895,8.606,0.8299999,-0.2370896731500642,6.728215066370091,6.255192198901385,0.47302286746870603,5.5868535,1.141361562189183
2067768406450122624,CygOB2-C,7.677676288185133,11.88,11.309,11.022,0.8579998,-0.18380979174640674,6.6237847355420945,6.107002880043375,0.5167818554987198,5.750986,0.8727986362989304
2067768440809867648,CygOB2-C,3.392354757279109,13.693,13.14,12.851,0.842,-0.10762453167544145,6.474362067307182,5.566621610449326,0.907740456857856,5.657197,0.8171650687109908
